Round,item,id,main_slogan,secondary_slogan,Figuration,Label,Frame1,Frame2,comments
3,213_1997_25_JinRo_Barrel Aged Premium Soju_012,213,혼자서 안될 땐 머리를 맞대본다 EN: We put our heads together when we can't figure it our on our own,"깊고 부드러운 맛, 깨끗한 뒤끝! EN: Tastes rich and smooth, and the aftermath is clean!",Personification,SOJU IS PERSON,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
1,731_2020_21_Mackis_Linn 21_001,731,사진 좀 찍어줄래요? 신상이라구욧! EN: Can you please take a photo for me? I'm new on the market!,LINK TOGETHER EN: LINK TOGETHER,Personification_text,SOJU IS CELEBRITY,POP CULTURE,SOJU ATTRIBUTES,
,32_1968_30_SeoGwang_Jinro_001,32,"아무리 마셔도… 來日은 깨끗! EN: No matter how much you drink, [you will] feel fresh tomorrow!","疲勞와 神經을 부드럽게 하고 來日의 活力을 주는 당신의 벗 真味의 真露! EN: The real taste, Jinro. A friend that will relieve your tiredness and soften your senses, giving you energy for tomorrow.",Personification_text,SOJU IS PERSON (FRIEND),SOJU ATTRIBUTES,SOJU ATTRIBUTES,
2,20_1969_30_SamHak_Samhak Daewangpyo_001,20,"高級化時代의 寵兒 , 사나이의 술! EN: The crowd favourite in this era of modernisation, a man's drink!","特級清酒 三鶴大王票 EN: Premium cheongju, Samhak Daewangpyo",Personification_text,SOJU IS MAN,SOJU ATTRIBUTES,SOJU ATTRIBUTES,"I'm not sure if ""A man's drink"" is meotnymic or metaphoric - it always happens with personification. LB: Also man for soju?? shouldn't the coding be for slogan, not for image? LB: Yes, it should be for the slogan."
2,38_1977_25_GeumBok_Geumbokju_001,38,금복주타임! EN: Kumbokju time!,이제 금복주의 시간입니다. EN: It is now Kumbokju's time to shine/era,Metaphor_other_background,SOJU IS PRIZE ,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
9,33_1961_35_CheonMa_Cheonma_001,33,"愛酒家여러분의 貴重한 胃를 保護하시려면 純殼燒酎 天馬를 自信있게 勸합니다 EN: For protecting the precious health of our fellow alcohol enthusiasts, we confidently recommend pure grain soju Cheonma",NA,Metaphor_other_text,SOJU IS SHIELD ,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
2,53_1975_30_BaekHwa_Baekhwa_001,53,흐뭇한 情이 오가는 곳에 백화수복 EN: [You will find] Baekhwa Subok where warm affection lies,NA,Personification_text,SOJU IS WARMTH/AFFECTION,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
1,51_1974_30_BaekHwa_Baekhwa_001,51,"白花만의 창작품인 완전 예술의 결정품! EN: Baekhwa's unique creation, a total work of art",NA,Metaphor_other,SOJU IS WORK OF ART ,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
6,780_2021_25_JinRo_Ilpoom Jinro_001,780,ALL NEW 일품진로 EN: All new Ilpoom Jinro,더 당당해진 일품다운 품격으로 EN: Returning with upgraded confidence befitting of a superior (Ilpoom) product,Metaphor_other,SOJU IS WORK OF ART ,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
,17_1968_30_SamHak_Samhak_002,17,"賞春과 더불어 人生을 즐길수 있는 三鶴의 製品! EN: A Samhak product for enjoying this spring season, and for enjoying life","한번 맛보면 다시찾는 품질좋은 삼학소주 EN: High quality Samhak soju, one taste will have you coming back for more",Metonymy_nature_text,SPRING FOR REBIRTH,WATER,,
,354_2005_19.5_ChoongBuk_Siwon Soju_012,354,부드러운 맛! 새로워진 시원소주 EN: A smooth taste! A new Siwon Soju,초정리 맑은 물로 빚은 부드럽고 깨끗한 소주 EN: A smooth and clean tasting soju brewed using clear spring water from Chojeong-ri,Metonymy_nature_text,SPRING WATER FOR CLEANLINESS,WATER,,
,357_2005_19.5_ChoongBuk_Siwon Soju_015,357,친구! 노는 물(水)을 바꿔 보는건 어때? EN: Hey mate! How about we switch things up?,초정리 맑은 물로 빚은 부드럽고 깨끗한 소주 EN: A smooth and clean tasting soju brewed using clear spring water from Chojeong-ri,Metonymy_nature_text,SPRING WATER FOR CLEANLINESS,WATER,,
3,483_2014_18.6_Lotte_Chumchurum_002,483,추운겨울이 처음으로 부드러워진다 EN: The first time the harsh winter has softened,100% 천연암반수로 만든 부드러운 소주 EN: Smooth soju made from 100% natural spring water,Metonymy_nature_text,SPRING WATER FOR CLEANLINESS,WATER,,
2,656_2010_19.5_ChoongBuk_Cool Cheongpung_001,656,"소주말고 시원주세요! EN: Don't give me soju, give me Cool (Cheongpung)!",초정 천연암반수로 만든 부드럽고 깨끗한 소주 충북인의 소주는 시원한청풍입니다 EN: Smooth and clean soju brewed using natural spring water from Chojung. Cool Cheongpung is the soju for Chungbuk people,Metonymy_nature_text,SPRING WATER FOR CLEANLINESS,WATER,,
4,669_2015_19.5_ChoongBuk_Cool Cheongpung_005,669,천연암반수! 부드러움의 차이 EN: Natural spring water! (Taste) the difference in smoothness,초정 천연암반수로 만들어 부드럽고 깨끗한 시원한청풍 EN: Smooth and clean Cool Cheongpung brewed using natural spring water from Chojung,Metonymy_nature_text,SPRING WATER FOR CLEANLINESS,WATER,,
5,670_2016_19.5_ChoongBuk_Cool Cheongpung_001,670,천연암반수 시원한청풍 EN: Cool Cheongpung (with) natural spring water,초정 천연암반수로 만든 부드럽고 깨끗한 소주 EN: Smooth and clean soju brewed using natural spring water from Chojung,Metonymy_nature_text,SPRING WATER FOR CLEANLINESS,WATER,,
8,744_2020_16.9_MuHak_Cheongchun & Good Day_002,744,브라보 청춘! EN: Bravo Cheongchun!,더 이상 소주에 당은 없다! 無가당 소주!  EN: There's no such thing as sugar in soju anymore! Soju with no added sugar!,Metonymy_other_background,STAR FOR QUALITY,QUALITY,SOJU ATTRIBUTES,
5,357_2005_19.5_ChoongBuk_Siwon Soju_015,357,친구! 노는 물(水)을 바꿔 보는건 어때? EN: Hey mate! How about we switch things up?,초정리 맑은 물로 빚은 부드럽고 깨끗한 소주 EN: A smooth and clean tasting soju brewed using clear spring water from Chojeong-ri,Personification,STUDENTS FOR YOUTH,YOUTH,,
,10_1966_30_DaeHan_Baekhwa_002,10,壽福票 白花 EN: Baekhwa Subok,"夏節의 真味 壽福票 白花 EN: The real taste of the summer, Baekhwa Subok",Metonymy_nature_text,SUMMER FOR ENJOYMENT,FESTIVITY,,
5,72_1989_25_BaekHwa_Baekhwa_001,72,새해첫잔 EN: The first glass of the new year,따끈한 수복 이 한잔에 따뜻한 예절과 인정이 담겨 있습니다 EN: A glass of Subok is filled with warm greetings and kindness,Metonymy_other_background,SUNRISE FOR NEW START,NOVELTY,,
5,58_1979_25_JoHae_Johae_001,58,清酒는 朝海! EN: Johae is the go-to for cheongju!,"더욱 맛이 좋아진 朝海. 精誠의 結晶 朝海清酒! EN: Johae tastes even better now. Johae cheongju, a product of sincerity.",Metonymy_other,SUNRISE FOR NEW START,NOVELTY,,
5,738_2020_16.9_Mackis_Ijewoolinn_001,738,"당연했던 나날들로 내일은 더 가깝게 이제우린 EN: With the many days gone by, tomorrow we'll be even closer, with Ijewoolin",NA,Metonymy_nature_background,SUNRISE FOR NEW START,NOVELTY,,
1,731_2020_21_Mackis_Linn 21_001,731,사진 좀 찍어줄래요? 신상이라구욧! EN: Can you please take a photo for me? I'm new on the market!,LINK TOGETHER EN: LINK TOGETHER,Metonymy_other_text,TAKING A PHOTO FOR NOTEWORTHINESS,POP CULTURE,,
1,1_1968_30_GeumGok_Geumgok_001,1,"날로 品質이 向上되는 금곡소주 EN: Quality that improves everyday, Geumgok soju","한번마시고 다시 찾는 금곡소주로! EN: [Go with] Geumgok soju, one taste will have you coming back for more",Metonymy_other_text,TASTE FOR SOJU,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
3,4_1969_25_MaSan_Muhak_001,4,"海外로 輸出하는 馬山名產 舞鶴소주 EN: A Masan specialty product, Muhak soju will be distributed overseas","마셔보면 다시 찾는 무학소주! EN: Muhak soju, one taste will have you coming back for more",Metonymy_other_text,TASTE FOR SOJU,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
,10_1966_30_DaeHan_Baekhwa_002,10,壽福票 白花 EN: Baekhwa Subok,"夏節의 真味 壽福票 白花 EN: The real taste of the summer, Baekhwa Subok",Metonymy_other_text,TASTE FOR SOJU,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
,17_1968_30_SamHak_Samhak_002,17,"賞春과 더불어 人生을 즐길수 있는 三鶴의 製品! EN: A Samhak product for enjoying this spring season, and for enjoying life","한번 맛보면 다시찾는 품질좋은 삼학소주 EN: High quality Samhak soju, one taste will have you coming back for more",Metonymy_other_text,TASTE FOR SOJU,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
,24_1964_35_SeoGwang_Jinro_002,24,"이른아침의 참 이슬 <真露>  EN: The fresh dew of early dawn, Jinro","9月은 진미의 季節, 真味의 ""真露는"" 여러분에게 흥겨운 가을을 마시게 한답니다 EN: September is the season of authentic taste. Drink the real taste of Jinro for a merry autmn",Metonymy_other_text,TASTE FOR SOJU,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
,25_1964_35_SeoGwang_Jinro_003,25,"1924-1964 真味의 真露 EN: 1924-1964 The real taste, Jinro",NA,Metonymy_other_text,TASTE FOR SOJU,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
5,26_1965_30_SeoGwang_Jinro_001,26,"真味의 真露!  EN: The real taste, Jinro!","仲秋佳節은 真味의 季節! 季節의 風味 真味의 真露로 이 ""가을""을 즐겨보세요. EN: Mid-autmn festival is the season of authentic taste! Enjoy this autumn with the flavour of the season, the real taste of Jinro",Metonymy_other,TASTE FOR SOJU,SOJU ATTRIBUTES,SOJU ATTRIBUTES,I guess it connects with an autumn festivity? -YES
,26_1965_30_SeoGwang_Jinro_001,26,"真味의 真露!  EN: The real taste, Jinro!","仲秋佳節은 真味의 季節! 季節의 風味 真味의 真露로 이 ""가을""을 즐겨보세요. EN: Mid-autmn festival is the season of authentic taste! Enjoy this autumn with the flavour of the season, the real taste of Jinro",Metonymy_other_text,TASTE FOR SOJU,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
,27_1965_30_SeoGwang_Jinro_002,27,"40년의 年輪 真味의 真露! EN: 40 years of history. The real taste, Jinro","現代人의 味覺에 알맞는 真味의 真露!! EN: A drink that perfectly matches the taste of modern people. The real taste, Jinro!!",Metonymy_other_text,TASTE FOR SOJU,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
,30_1967_30_SeoGwang_Jinro_001,30,"새로운 商標에 새로운 真味!! EN: A new logo, a new authentic taste!!",NA,Metonymy_other_text,TASTE FOR SOJU,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
,32_1968_30_SeoGwang_Jinro_001,32,"아무리 마셔도… 來日은 깨끗! EN: No matter how much you drink, [you will] feel fresh tomorrow!","疲勞와 神經을 부드럽게 하고 來日의 活力을 주는 당신의 벗 真味의 真露! EN: The real taste, Jinro. A friend that will relieve your tiredness and soften your senses, giving you energy for tomorrow.",Metonymy_other_text,TASTE FOR SOJU,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
10,35_1963_35_CheongRo_Cheongro_002,35,맛좋은 순곡 소주 EN: Great tasting pure grain soju,NA,Metonymy_other_text,TASTE FOR SOJU,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
1,37_1974_16_Gyeongju_Gyeongju Beobju_001,37,"소주의 참맛 금복주 EN: The real taste of soju, Kumbokju",순곡으로 빚은 경주법주 EN: Gyeongju beobju made with pure grains,Metonymy_other_text,TASTE FOR SOJU,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
6,42_1973_25_DaeSun_Daesun_001,42,경쾌한 디자인에 전통의 그맛! EN: A bright design and a traditional taste!,꼭 권합니다 EN: Highly recommended,Metaphor_other_text,TASTE FOR SOJU,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
10,50_1970_30_BaekHwa_Baekhwa_001,50,맛과 품질을 위한 우리의 노력은 올해도 변치 않을 것입니다 EN: We will continue to work hard to deliver [good] taste and quality this year,69年度 市場占有率 60%！ EN: 60% market share in the year 1969,Metonymy_other_text,TASTE FOR SOJU,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
5,58_1979_25_JoHae_Johae_001,58,清酒는 朝海! EN: Johae is the go-to for cheongju!,"더욱 맛이 좋아진 朝海. 精誠의 結晶 朝海清酒! EN: Johae tastes even better now. Johae cheongju, a product of sincerity.",Metonymy_other_text,TASTE FOR SOJU,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
7,64_1973_30_JinRo_Jinro_001,64,"새로운 맛, 새로운 品質! EN: New taste, new quality!",25度 真露소주 全國販賣開始 EN: 25% Jinro soju commencing sales worldwide,Metonymy_other_text,TASTE FOR SOJU,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
8,65_1974_30_JinRo_Jinro_001,65,"真味의 真露! EN: The real taste, Jinro!",NA,Metonymy_other_text,TASTE FOR SOJU,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
2,79_1982_30_BoHae_Bohae30_001,79,화끈한 보해30 EN: Hot Bohae 30,이제 기호에 맞게 선택하십시오 EN: Now choose the taste that is right for you,Metonymy_other_text,TASTE FOR SOJU,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
,354_2005_19.5_ChoongBuk_Siwon Soju_012,354,부드러운 맛! 새로워진 시원소주 EN: A smooth taste! A new Siwon Soju,초정리 맑은 물로 빚은 부드럽고 깨끗한 소주 EN: A smooth and clean tasting soju brewed using clear spring water from Chojeong-ri,Metonymy_other_text,TASTE FOR SOJU,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
6,682_2018_19.5_ChoongBuk_Cool Cheongpung_002,682,더 깨끗한 100% 천연암반수 EN: 100% natural spring water that (tastes) cleaner,초정 천연암반수로 만든 부드럽고 깨끗한 소주 충북의 대표소주 EN: Chungbuk's representative soju. Smooth and clean soju brewed using natural spring water from Chojung,Metonymy_other_text,TASTE FOR SOJU,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
6,740_2021_16.9_Mackis_Ijewoolinn_001,740,"맛으로만 말하는 소주들 앞에 선수입장 산소입장 EN: Sojus that are only about the taste can take a step back. Enter the newest player, the oxygen soju.",산소가 3배 더 들어있어 산뜩함이 사는 소주 EN: A refreshing soju with 3 times more oxygen,Metonymy_other_text,TASTE FOR SOJU,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
7,743_2020_16.9_MuHak_Cheongchun & Good Day_001,743,이 맛에 산다! 브라보 청춘! EN: We live for this taste! Bravo Cheongchun!,당이 없어 다음날이 깻끗하다! 딱! 무가당 소주! EN: Without sugar so you'll feel fresh the next day! Just that! Soju with no added sugar!,Metonymy_other_text,TASTE FOR SOJU,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
9,748_2020_16.9_MuHak_Cheongchun_002,748,브라보 청춘! EN: Bravo Cheongchun!,이 맛에 산다! EN: We live for this taste!,Metonymy_other_text,TASTE FOR SOJU,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
5,774_2021_13_JinRo_Chamisul Melon_001,774,달콤한 메로나가 참이슬에 빠졌다! EN: The sweetness of Melona has fallen into Chamisul!,메로나에이슬 EN: Chamisul Melon,Metonymy_other_text,TASTE FOR SOJU,SOJU ATTRIBUTES,SOJU ATTRIBUTES,
9,66_1974_30_JinRo_Jinro_002,66,좋은 술의 條件! EN: The requirements of good alcohol!,"좋은 技術 좋은 施設 그리고 좋은 品質입니다. EN: Good technology, good facilities, and good quality.",Metonymy_other,TECHNOLOGY FOR QUALITY ,MODERNITY,SOJU ATTRIBUTES,ANGLE OF BOTTLE MAKES IT EVEN BIGGER
,221_1998_23&25_JinRo_Chamjinisulro & Jinro Gold_001,221,"주머니가 얇아도 정은 두텁게 - 소주로 돌아가자, 두꺼비로 건배! EN: Even if our wallets are thin our affection is rich - let's go back to soju, let's cheers with the bullfrog!","소주로 돌아가자, 두꺼비로 건배! EN: Let's go back to soju, let's cheers with the bullfrog!",Metonymy_other_text,THIN WALLET FOR CHEAP ,POP CULTURE,,
1,462_2019_16.9_DaeSun_Daesun_012,462,내가바로 핵인싸 EN: I am THE popularity king/queen,대선 EN: Daesun,Metonymy_other,THUMBS UP FOR GOODNESS,POP CULTURE,,
5,738_2020_16.9_Mackis_Ijewoolinn_001,738,"당연했던 나날들로 내일은 더 가깝게 이제우린 EN: With the many days gone by, tomorrow we'll be even closer, with Ijewoolin",NA,Metaphor_nature_text,SUNRISE FOR NEW START,NOVELTY,,
10,443_2018_16.9_DaeSun_Daesun_014,443,Merry Christmas EN: Merry Christmas,NA,Metonymy_other,TREE & GIFTS FOR CHRISTMAS,POP CULTURE,,
3,213_1997_25_JinRo_Barrel Aged Premium Soju_012,213,혼자서 안될 땐 머리를 맞대본다 EN: We put our heads together when we can't figure it our on our own,"깊고 부드러운 맛, 깨끗한 뒤끝! EN: Tastes rich and smooth, and the aftermath is clean!",Metonymy_nature,TREE FOR CLEANLINESS,NATURE,,
4,497_2018_16.9_Mackis_Ijewoolinn_001,497,"오투린의 새 이름 이제우린 EN: O2Linn's new name, Ijewoolin",NA,Metonymy_nature_background,TREES FOR CLEANLINESS,NATURE,,
,352_2005_19.5_ChoongBuk_Siwon Soju_010,352,"학교와 학번은 달라도 우린 시원 EN: Even if we're from different schools and different years, we all choose Siwon!",초정리 맑은 물로 빚은 부드럽고 깨끗한 소주 EN: A smooth and clean tasting soju brewed using clear spring water from Chojeong-ri,Metonymy_nature_text,WATER FOR CLEANLINESS,WATER,,
9,612_2015_13_JinRo_Chamisul Grapefruit_001,612,"상큼한 기분 가벼운 이슬 자몽에 이슬 EN: A refreshing feeling, light as dew, Chamisul Grapefruit",NA,Metonymy_nature,WATER FOR CLEANLINESS ,WATER,,
8,86_1994_25_KyeungWeol_Green_002,86,이젠 부드러운 소주시대! EN: Now is the era of soft soju!,"부드러운 저녁, 깨끗한 아침 - 그린 소주 EN: A mellow evening, a clean morning - Green soju",Metonymy_nature_text,WATER FOR CLEANLINESS,WATER,,
,241_2006_20_Lotte_Chumchurum _001,241,"그래, 이 맛이다! 소주의 부드러움이란 EN: That's it, that's the flavour! What the softness of soju is (meant to be).",19+A108:E108.5도라 부드럽다. 회전파동공법이라 부드럽다. 알칼리환원水라 부드럽다 EN: It's smooth because it's 19.5 degrees. It's smooth because it's [made using] a rotational vibration method. It's smooth because it's [made using] alkaline reduced water.,Metonymy_nature_text,WATER FOR CLEANLINESS,WATER,,
,255_2004_21_BoHae_Yipsejoo_002,255,"지금까지 그냥 물로 만든 소주를 드셨다면 이곳 남도에선 노령산맥 청정지역 지하 253m 천연암반수로 만든 잎새주를 드셔 보세요 EN: If you've only had soju made with plain water up until now, try Yipsejoo here in Nando. It's made with bedrock water 235m below the surface at the clean zones of the Noryeong mountain ranges",Maechui - the Aroma of the Morning Calm EN: Maechui - the Aroma of the Morning Calm,Metonymy_nature_text,WATER FOR CLEANLINESS,WATER,,
,257_2004_21_BoHae_Yipsejoo_004,257,水준이 다르다 21도 잎새주 EN: 21 degrees Yipsejoo. The standard (quality of water) is different,"단풍나무수액을 함유한 싱그러운 소주, 잎새주 EN: Yipsejoo, a refreshing soju that contains maple tree sap",Metonymy_nature_text,WATER FOR CLEANLINESS,WATER,,
6,308_2006_20.1_JinRo_Charmiseul_003,308,"2006 참이슬 무엇이 더 좋아졌을까? EN: 2006 Chamisul, what's improved?",무한순수주의 참真이슬露 EN: Absolute purism. Chamjinisulro.,,WATER FOR CLEANLINESS,WATER,,
,368_2008_19.5_ChoongBuk_Cool Cheongpung_002,368,우리고장 충북의 대표소주는 시원한 청풍입니다. EN: Our (Chungbuk's) staple representative soju is Cool Cheongpung,초정리 250m 천연암반수로 만든 부드럽고 깨끗한 소주 EN: A smooth and clean tasting soju brewed using 250m deep bedrock water from Chojeong-ri,Metonymy_nature_text,WATER FOR CLEANLINESS,WATER,,
8,425_2017_16.9_DaeSun_Daesun_010,425,대선이 대세다 EN: Daesun is all the rage,NA,Metonymy_nature,WATER FOR CLEANLINESS,WATER,,"HELP!LB: The male in these ads is a very famous singer from the 1990s - I guess he represents fame, authority, high quality, etc??"
3,659_2012_19.5_ChoongBuk_Cool Cheongpung_001,659,"청풍명월 제천 사람이라 시원만 마셔요! EN: I'm from Jecheon, where the wind is cool and the moon is bright, so I only drink Cool (Cheongpung)!",초정 천연암반수로 만들어 부드럽고 깨끗한 시원한청풍 EN: Smooth and clean Cool Cheongpung brewed using natural spring water from Chojung,Metonymy_nature_background,WATER FOR CLEANLINESS,WATER,,
1,462_2019_16.9_DaeSun_Daesun_012,462,내가바로 핵인싸 EN: I am THE popularity king/queen,대선 EN: Daesun,Metonymy_nature,WAVES FOR NATURE,WATER,,
8,712_2020_16.9_DaeSun_Daesun_004,712,DaeSun time EN: DaeSun time,오늘밤은 대선이다! EN: Tonight it's Daesun!,Metonymy_nature,WAVES FOR NATURE,WATER,,
6,368_2008_19.5_ChoongBuk_Cool Cheongpung_002,368,우리고장 충북의 대표소주는 시원한 청풍입니다. EN: Our (Chungbuk's) staple representative soju is Cool Cheongpung,초정리 250m 천연암반수로 만든 부드럽고 깨끗한 소주 EN: A smooth and clean tasting soju brewed using 250m deep bedrock water from Chojeong-ri,Metonymy_other,WHITE FOR CLEANLINESS,WHITE,COLOUR,
10,260_2006_20.1_BoHae_Yipsejoo_003,260,2006년 새로운 잎새가 피었다 EN: A new leaf has been turned in 2006,"자연의 싱그러움을 담은 메이플 소주, 잎새주 오늘부터 더 싱그러운 잎새주와 만나세요 EN: Yipsejoo, maple soju infused with the freshness of nature. From today onwards meet the new fresher Yipsejoo",Metonymy_other,WHITE FOR CLEANLINESS,WHITE,COLOUR,
4,294_2004_21_JinRo_Chamjinisulro_003,294,"한번 봐야지는 그냥 하는 말, 정말 보고싶다면…. 오늘, 소주 한잔 할까? EN: When people say 'We should meet sometime' they don't mean it. If you really want to see someone…. 'Do you want to have a glass of soju today?'",사람이 있다! 참이슬이 있다! EN: There's people! There's Chamisul!,Metonymy_other,WHITE FOR CLEANLINESS,WHITE,COLOUR,
3,483_2014_18.6_Lotte_Chumchurum_002,483,추운겨울이 처음으로 부드러워진다 EN: The first time the harsh winter has softened,100% 천연암반수로 만든 부드러운 소주 EN: Smooth soju made from 100% natural spring water,Metonymy_other,WHITE FOR CLEANLINESS,WHITE,COLOUR,
3,659_2012_19.5_ChoongBuk_Cool Cheongpung_001,659,"청풍명월 제천 사람이라 시원만 마셔요! EN: I'm from Jecheon, where the wind is cool and the moon is bright, so I only drink Cool (Cheongpung)!",초정 천연암반수로 만들어 부드럽고 깨끗한 시원한청풍 EN: Smooth and clean Cool Cheongpung brewed using natural spring water from Chojung,Metonymy_other,WHITE FOR CLEANLINESS,WHITE,COLOUR,
10,721_2021_16.9_DaeSun_Diamond_001,721,다이아몬드 EN: Diamond,FOR YOUR SHINING LIFE EN: FOR YOUR SHINING LIFE,Metonymy_other,WHITE FOR CLEANLINESS,WHITE,COLOUR,
10,744_2020_16.9_MuHak_Cheongchun & Good Day_004,746,브라보 청춘! EN: Bravo Cheongchun!,더 이상 소주에 당은 없다! 無가당 소주!  EN: There's no such thing as sugar in soju anymore! Soju with no added sugar!,Metonymy_other,WHITE FOR CLEANLINESS,WHITE,COLOUR,
3,768_2020_16.9_JinRo_Chamisul Fesh_004,768,이슬같이 깨끗한 다음날 EN: So the next morning is fresh like the morning dew,"이슬같은 깨끗함 참이슬 EN: Chamisul, fresh like the morning dew",Metonymy_other,WHITE FOR CLEANLINESS,WHITE,COLOUR,
4,769_2020_16.9_JinRo_Chamisul Fesh_005,769,이슬같이 깨끗한 다음날 EN: So the next morning is fresh like the morning dew,"이슬같은 깨끗함 참이슬 EN: Chamisul, fresh like the morning dew",Metonymy_other,WHITE FOR CLEANLINESS,WHITE,COLOUR,
8,787_2021_16.5_JinRo_Chamisul Fesh_007,787,이슬같이 깨끗한 다음날 EN: So the next morning is fresh like the morning dew,"이슬같은 깨끗함 참이슬 EN: Chamisul, fresh like the morning dew",Metonymy_other,WHITE FOR CLEANLINESS,WHITE,COLOUR,
9,788_2021_16.5_JinRo_Chamisul Fesh_008,788,이슬같이 깨끗한 다음날 EN: So the next morning is fresh like the morning dew,"이슬같은 깨끗함 참이슬 EN: Chamisul, fresh like the morning dew",Metonymy_other,WHITE FOR CLEANLINESS,WHITE,COLOUR,
10,443_2018_16.9_DaeSun_Daesun_014,443,Merry Christmas EN: Merry Christmas,NA,Metonymy_other,WHITE DRESS FOR WINTER FOR COOLNESS,WHITE,COLOUR,
9,720_2020_16.9_DaeSun_Daesun_012,720,새해복 많이 받으세요 EN: Have a happy new year,"대선주조에 보내주시는 고객 여러분의 따뜻한 성원에 진심으로 감사의 말씀을 드립니다. EN: To all our customers, thank you for all the support you have given Daesun distillery",Metonymy_other,WHITE DRESS FOR WINTER FOR COOLNESS,WHITE,COLOUR,
3,768_2020_16.9_JinRo_Chamisul Fesh_004,768,이슬같이 깨끗한 다음날 EN: So the next morning is fresh like the morning dew,"이슬같은 깨끗함 참이슬 EN: Chamisul, fresh like the morning dew",Metaphor_nature_background,WHITE FOR MORNING,WHITE,COLOUR,
4,769_2020_16.9_JinRo_Chamisul Fesh_005,769,이슬같이 깨끗한 다음날 EN: So the next morning is fresh like the morning dew,"이슬같은 깨끗함 참이슬 EN: Chamisul, fresh like the morning dew",Metonymy_nature_background,WHITE FOR MORNING,WHITE,COLOUR,
9,257_2004_21_BoHae_Yipsejoo_004,257,水준이 다르다 21도 잎새주 EN: 21 degrees Yipsejoo. The standard (quality of water) is different,"단풍나무수액을 함유한 싱그러운 소주, 잎새주 EN: Yipsejoo, a refreshing soju that contains maple tree sap",Metonymy_other,WHITE FOR CLEANLINESS,WHITE,COLOUR,
9,339_2009_20.1_JinRo_Chamjinisul_004,339,"소주가 최고다, 참이슬이 힘이다. EN: Soju is the best, Chamisul is strength.",더 힘찬 대한민국을 위하여! EN: For a more spirited Republic of Korea!,Metonymy_other,WHITE FOR CLEANLINESS,WHITE,COLOUR,
10,748_2020_16.9_MuHak_Cheongchun_003,749,브라보 청춘! EN: Bravo Cheongchun!,이 맛에 산다! EN: We live for this taste!,Metonymy_other,WHITE FOR CLEANLINESS,WHITE,COLOUR,
4,669_2015_19.5_ChoongBuk_Cool Cheongpung_005,669,천연암반수! 부드러움의 차이 EN: Natural spring water! (Taste) the difference in smoothness,초정 천연암반수로 만들어 부드럽고 깨끗한 시원한청풍 EN: Smooth and clean Cool Cheongpung brewed using natural spring water from Chojung,Metonymy_other,WHITE FOR CLEANLINESS,WHITE,COLOUR,
7,697_2011_19.5_GeumBok_Charm Soju_003,697,"와인마스터 블렌딩 참라이트! EN: Master of Wine blended, Charm Light!","냉각숙성 증류원액 블렌딩 맛있는 참! EN: Cold-aged distilled liquor blending, delicious Charm Soju!",Metonymy_other_text,WINE FOR QUALITY/SOPHISTICATION,WHITE,COLOUR,
9,720_2020_16.9_DaeSun_Daesun_012,720,새해복 많이 받으세요 EN: Have a happy new year,"대선주조에 보내주시는 고객 여러분의 따뜻한 성원에 진심으로 감사의 말씀을 드립니다. EN: To all our customers, thank you for all the support you have given Daesun distillery",Metonymy_nature_background,WINTER FOR NEW YEAR ,WHITE,COLOUR,
8,331_2008_19.5_JinRo_Chamisul Fresh_008,331,캬~ EN: Kyah~ [sound often made after drinking soju],좋은 소주에 감탄하라! EN: Gasp to good soju!,Personification,WOMAN AND MAN FOR SOFTNESS,WOMAN,,
5,41_1972_25_DaeSun_Daesun_002,41,"旧正膳物에 大鮮소주로 EN: As a new year's gift, give Daesun soju",NA,Personification,WOMAN FOR SOFTNESS,WOMAN,,
